,員工滿意度,雇主評分,工作項目,每月工作時數,工作年資,工傷紀錄,在職中,近5年升遷,職務,薪資
11872,0.95,0.99,5,251,4,0,0,0,產品管理,1
11873,0.88,0.51,5,195,4,0,0,0,資訊科技,1
11874,0.5,0.86,3,180,7,0,0,1,經理,3
11875,0.53,0.8,2,225,7,1,0,1,經理,3
11876,0.82,0.74,3,229,7,0,0,1,經理,3
11877,0.15,0.74,6,144,7,0,0,1,經理,3
11878,0.92,0.7,3,129,3,0,0,1,經理,3
11879,0.53,0.74,3,172,10,0,0,1,經理,3
11880,0.58,1,4,220,10,0,0,0,行銷,2
11881,0.88,0.74,3,273,10,0,0,0,業務,2
11882,0.85,0.72,3,245,10,0,0,0,財務會計,2
11883,0.99,0.68,5,264,10,1,0,0,技術支援,2
11884,0.94,0.73,3,268,10,0,0,0,技術員,2
11885,0.63,0.94,3,172,3,0,0,0,經理,2
11886,0.85,0.9,3,245,3,0,0,0,行銷,2
11887,0.95,0.66,5,192,3,0,0,0,行銷,2
11888,0.71,0.66,3,268,4,0,0,0,行銷,3
11889,0.49,0.88,4,244,3,0,0,0,業務,1
11890,0.71,0.69,4,222,4,0,0,0,業務,2
11891,0.52,0.62,5,239,2,0,0,0,業務,2
11892,0.48,0.72,3,143,4,0,0,0,業務,2
11893,0.82,0.79,3,160,3,0,0,0,業務,2
11894,0.83,0.76,2,255,7,0,0,0,業務,1
11895,0.85,0.87,4,152,7,0,0,0,業務,1
11896,0.57,0.64,4,226,7,0,0,0,業務,1
11897,0.16,0.63,5,266,7,0,0,0,資訊科技,1
11898,0.85,0.64,5,256,7,0,0,0,產品管理,1
11899,0.82,0.67,3,198,3,1,0,0,產品管理,1
11900,0.9,0.89,4,254,7,0,0,0,產品管理,1
11901,0.92,0.64,2,104,7,0,0,0,產品管理,1
11902,0.9,0.48,4,136,7,0,0,0,資訊科技,1
11903,0.82,0.8,5,205,3,0,0,0,資訊科技,1
11904,0.84,0.81,4,236,3,1,0,0,資訊科技,1
11905,0.92,0.65,3,176,3,0,0,0,資訊科技,1
11906,0.82,0.82,3,148,3,0,0,0,資訊科技,1
11907,0.8,0.8,4,146,3,1,0,0,資訊科技,1
11908,0.6,0.85,3,242,2,0,0,0,資訊科技,1
11909,0.14,0.38,5,115,6,1,0,0,行銷,3
11910,0.85,0.89,4,150,3,0,0,0,財務會計,3
11911,0.55,0.81,3,239,8,0,0,0,財務會計,3
11912,0.49,0.71,4,178,8,0,0,0,資訊科技,2
11913,0.82,0.58,5,263,8,0,0,0,資訊科技,2
11914,0.59,0.77,3,272,8,0,0,0,經理,3
11915,0.9,0.82,3,133,8,0,0,0,行銷,2
11916,0.62,0.72,3,149,3,1,0,0,行銷,2
11917,0.61,0.68,3,193,2,0,0,0,行銷,2
11918,0.52,0.55,5,174,3,1,0,0,業務,2
11919,0.79,0.87,4,223,5,0,0,0,業務,2
11920,0.49,0.89,4,201,8,0,0,0,業務,2
11921,0.73,0.67,2,139,8,0,0,0,業務,2
11922,0.67,0.49,5,241,8,0,0,0,業務,2
11923,0.52,0.61,4,187,4,1,0,0,業務,2
11924,0.72,0.64,4,192,3,0,0,0,業務,2
11925,0.48,0.5,5,142,4,0,0,0,資訊科技,2
11926,0.19,0.79,4,229,4,0,0,0,產品管理,2
11927,0.49,0.49,3,104,7,0,0,0,產品管理,3
11928,0.9,0.76,3,255,7,0,0,0,產品管理,1
11929,0.49,0.49,4,212,7,0,0,0,產品管理,2
11930,0.6,0.53,2,235,7,0,0,0,資訊科技,2
11931,0.62,0.85,3,237,3,1,0,0,資訊科技,2
11932,0.64,0.5,4,253,10,0,0,1,經理,3
11933,0.22,0.94,3,193,10,0,0,1,經理,3
11934,0.9,0.55,3,259,10,1,0,1,經理,3
11935,0.74,0.95,5,266,10,0,0,1,經理,3
11936,0.85,0.54,3,185,10,0,0,1,經理,3
11937,0.33,0.65,3,172,10,0,0,1,行銷,3
11938,0.5,0.73,4,180,3,0,0,0,資訊科技,1
11939,0.38,0.53,2,157,3,0,1,0,業務,1
11940,0.8,0.86,5,262,6,0,1,0,業務,2
11941,0.11,0.88,7,272,4,0,1,0,業務,2
11942,0.72,0.87,5,223,5,0,1,0,業務,1
11943,0.37,0.52,2,159,3,0,1,0,業務,1
11944,0.41,0.5,2,153,3,0,1,0,業務,1
11945,0.1,0.77,6,247,4,0,1,0,業務,1
11946,0.92,0.85,5,259,5,0,1,0,業務,1
11947,0.89,1,5,224,5,0,1,0,業務,1
11948,0.42,0.53,2,142,3,0,1,0,業務,1
11949,0.45,0.54,2,135,3,0,1,0,業務,1
11950,0.11,0.81,6,305,4,0,1,0,業務,1
11951,0.84,0.92,4,234,5,0,1,0,業務,1
11952,0.41,0.55,2,148,3,0,1,0,業務,1
11953,0.36,0.56,2,137,3,0,1,0,業務,1
11954,0.38,0.54,2,143,3,0,1,0,業務,1
11955,0.45,0.47,2,160,3,0,1,0,業務,1
11956,0.78,0.99,4,255,6,0,1,0,業務,1
11957,0.45,0.51,2,160,3,1,1,1,業務,1
11958,0.76,0.89,5,262,5,0,1,0,業務,1
11959,0.11,0.83,6,282,4,0,1,0,業務,1
11960,0.38,0.55,2,147,3,0,1,0,業務,1
11961,0.09,0.95,6,304,4,0,1,0,業務,1
11962,0.46,0.57,2,139,3,0,1,0,業務,1
11963,0.4,0.53,2,158,3,0,1,0,業務,1
11964,0.89,0.92,5,242,5,0,1,0,業務,1
11965,0.82,0.87,4,239,5,0,1,0,業務,1
11966,0.4,0.49,2,135,3,0,1,0,業務,1
11967,0.41,0.46,2,128,3,0,1,0,財務會計,1
11968,0.38,0.5,2,132,3,0,1,0,財務會計,1
11969,0.09,0.62,6,294,4,0,1,0,財務會計,1
11970,0.45,0.57,2,134,3,0,1,0,人力資源,1
11971,0.4,0.51,2,145,3,0,1,0,人力資源,1
11972,0.45,0.55,2,140,3,0,1,0,人力資源,1
11973,0.84,0.87,4,246,6,0,1,0,人力資源,1
11974,0.1,0.94,6,255,4,0,1,0,技術員,1
11975,0.38,0.46,2,137,3,0,1,0,技術員,1
11976,0.45,0.5,2,126,3,0,1,0,技術員,1
11977,0.11,0.89,6,306,4,0,1,0,技術員,1
11978,0.41,0.54,2,152,3,0,1,0,技術員,1
11979,0.87,0.88,5,269,5,0,1,0,技術員,1
11980,0.45,0.48,2,158,3,0,1,0,技術員,1
11981,0.4,0.46,2,127,3,0,1,0,技術員,1
11982,0.1,0.8,7,281,4,0,1,0,技術員,1
11983,0.09,0.89,6,276,4,0,1,0,技術員,1
11984,0.84,0.74,3,182,4,0,1,0,技術員,1
11985,0.4,0.55,2,147,3,0,1,0,技術支援,1
11986,0.57,0.7,3,273,6,0,1,0,技術支援,1
11987,0.4,0.54,2,148,3,0,1,0,技術支援,1
11988,0.43,0.47,2,147,3,0,1,0,技術支援,1
11989,0.13,0.78,6,152,2,0,1,0,技術支援,1
11990,0.44,0.55,2,135,3,0,1,0,技術支援,1
11991,0.38,0.55,2,134,3,0,1,0,技術支援,1
11992,0.39,0.54,2,132,3,0,1,0,技術支援,1
11993,0.1,0.92,7,307,4,0,1,0,技術支援,1
11994,0.37,0.46,2,140,3,0,1,0,技術支援,1
11995,0.11,0.94,7,255,4,0,1,0,技術支援,1
11996,0.1,0.81,6,309,4,0,1,0,技術員,1
11997,0.38,0.54,2,128,3,0,1,0,技術員,1
11998,0.85,1,4,225,5,0,1,0,技術員,1
11999,0.85,0.91,5,226,5,0,1,0,經理,2
12000,0.11,0.93,7,308,4,0,1,0,資訊科技,2
12001,0.1,0.95,6,244,5,0,1,0,資訊科技,2
12002,0.36,0.56,2,132,3,0,1,0,資訊科技,2
12003,0.11,0.94,6,286,4,0,1,0,資訊科技,2
12004,0.81,0.7,6,161,4,0,1,0,資訊科技,2
12005,0.43,0.54,2,153,3,0,1,0,產品管理,2
12006,0.9,0.98,4,264,6,0,1,0,產品管理,2
12007,0.76,0.86,5,223,5,1,1,0,產品管理,2
12008,0.43,0.5,2,135,3,0,1,0,產品管理,2
12009,0.74,0.99,2,277,3,0,1,0,資訊科技,2
12010,0.09,0.77,5,275,4,0,1,0,產品管理,2
12011,0.45,0.49,2,149,3,0,1,0,產品管理,3
12012,0.09,0.87,7,295,4,0,1,0,產品管理,1
12013,0.11,0.97,6,277,4,0,1,0,產品管理,2
12014,0.11,0.79,7,306,4,0,1,0,產品管理,2
12015,0.1,0.83,6,295,4,0,1,0,產品管理,2
12016,0.4,0.54,2,137,3,0,1,0,行銷,2
12017,0.43,0.56,2,157,3,0,1,0,業務,1
12018,0.39,0.56,2,142,3,0,1,0,財務會計,1
12019,0.45,0.54,2,140,3,0,1,0,技術支援,1
12020,0.38,0.49,2,151,3,0,1,0,技術員,1
12021,0.79,0.59,4,139,3,0,1,1,經理,1
12022,0.84,0.85,4,249,6,0,1,0,行銷,1
12023,0.11,0.77,6,291,4,0,1,0,行銷,1
12024,0.11,0.87,6,305,4,0,1,0,行銷,1
12025,0.17,0.84,5,232,3,0,1,0,業務,1
12026,0.44,0.45,2,132,3,0,1,0,業務,1
12027,0.37,0.57,2,130,3,0,1,0,業務,1
12028,0.1,0.79,6,291,4,0,1,0,業務,1
12029,0.4,0.5,2,130,3,0,1,0,業務,1
12030,0.89,1,5,246,5,0,1,0,業務,1
12031,0.42,0.48,2,143,3,0,1,0,業務,1
12032,0.46,0.55,2,129,3,0,1,0,業務,1
12033,0.09,0.83,6,255,4,0,1,0,業務,1
12034,0.37,0.51,2,155,3,0,1,0,業務,1
12035,0.1,0.77,6,265,4,0,1,0,業務,1
12036,0.1,0.84,6,279,4,0,1,0,業務,1
12037,0.11,0.97,6,284,4,0,1,0,業務,1
12038,0.9,1,5,221,6,0,1,0,業務,2
12039,0.38,0.52,2,154,3,0,1,0,業務,2
12040,0.36,0.52,2,147,3,0,1,0,業務,2
12041,0.42,0.46,2,150,3,0,1,0,業務,2
12042,0.09,0.94,7,267,4,0,1,0,業務,2
12043,0.43,0.52,2,158,3,0,1,0,業務,2
12044,0.24,0.46,7,224,5,0,1,0,財務會計,2
12045,0.91,1,4,257,5,0,1,0,財務會計,2
12046,0.44,0.5,2,148,3,0,1,0,財務會計,2
12047,0.71,0.87,3,177,4,0,1,0,人力資源,2
12048,0.4,0.49,2,155,3,0,1,0,人力資源,2
12049,0.43,0.47,2,144,3,0,1,0,人力資源,2
12050,0.09,0.85,6,289,4,0,1,0,人力資源,3
12051,0.43,0.52,2,160,3,0,1,0,技術員,1
12052,0.9,0.96,4,258,5,0,1,0,技術員,2
12053,0.84,1,5,234,5,0,1,0,技術員,2
12054,0.37,0.48,2,137,3,0,1,0,技術員,2
12055,0.86,0.68,5,263,2,0,1,0,技術員,2
12056,0.11,0.84,6,251,4,0,1,0,技術員,1
12057,0.37,0.57,2,133,3,0,1,0,技術員,1
12058,0.4,0.46,2,132,3,0,1,0,技術員,1
12059,0.14,0.62,4,158,4,1,1,0,技術員,1
12060,0.4,0.46,2,135,3,0,1,0,技術員,1
12061,0.75,1,4,216,6,0,1,0,技術員,1
12062,0.11,0.84,6,300,5,1,1,0,技術支援,1
12063,0.46,0.49,2,138,3,0,1,0,技術支援,1
12064,0.11,0.92,6,260,4,0,1,0,技術支援,1
12065,0.38,0.49,2,132,3,0,1,0,技術支援,1
12066,0.7,0.89,3,183,5,0,1,0,技術支援,1
12067,0.09,0.82,6,250,4,0,1,0,技術支援,1
12068,0.37,0.45,2,151,3,0,1,0,技術支援,1
12069,0.1,0.83,6,292,4,0,1,0,技術支援,1
12070,0.38,0.57,2,140,3,0,1,0,技術支援,1
12071,0.9,1,5,221,5,0,1,0,技術支援,1
12072,0.44,0.51,2,138,3,0,1,0,技術支援,1
12073,0.36,0.5,2,132,3,0,1,0,技術員,1
12074,0.31,0.84,7,133,5,0,1,0,技術員,1
12075,0.1,0.84,6,283,4,1,1,0,技術員,1
12076,0.42,0.48,2,129,3,0,1,0,經理,1
12077,0.74,1,4,249,5,0,1,0,資訊科技,1
12078,0.73,0.87,5,257,5,0,1,0,資訊科技,1
12079,0.09,0.96,6,245,4,0,1,0,資訊科技,1
12080,0.45,0.53,2,155,3,0,1,0,資訊科技,1
12081,0.11,0.8,6,256,4,0,1,0,資訊科技,1
12082,0.37,0.47,2,152,3,0,1,0,產品管理,1
12083,0.84,0.99,4,267,5,0,1,0,產品管理,1
12084,0.41,0.46,2,151,3,0,1,0,產品管理,1
12085,0.76,0.92,4,239,5,0,1,0,產品管理,1
12086,0.11,0.87,6,306,4,0,1,0,資訊科技,1
12087,0.84,0.88,4,263,5,1,1,0,行銷,1
12088,0.39,0.5,2,147,3,0,1,0,行銷,1
12089,0.11,0.91,6,278,4,0,1,0,行銷,1
12090,0.45,0.56,2,154,3,0,1,0,行銷,1
12091,0.37,0.52,2,143,3,0,1,0,行銷,1
12092,0.4,0.52,2,155,3,0,1,0,行銷,1
12093,0.39,0.48,2,160,3,0,1,0,業務,1
12094,0.11,0.8,6,304,4,0,1,0,財務會計,1
12095,0.83,1,5,240,5,0,1,0,技術支援,1
12096,0.11,0.92,6,305,4,0,1,0,技術員,1
12097,0.39,0.5,2,136,3,0,1,0,經理,1
12098,0.45,0.45,2,132,3,0,1,0,行銷,1
12099,0.1,0.95,7,301,4,0,1,0,行銷,1
12100,0.9,0.98,5,243,6,0,1,0,行銷,1
12101,0.45,0.51,2,147,3,0,1,0,業務,1
12102,0.79,0.89,5,239,5,0,1,0,業務,1
12103,0.9,0.99,5,260,5,0,1,0,業務,1
12104,0.11,0.84,7,296,4,0,1,0,業務,1
12105,0.43,0.55,2,129,3,0,1,0,業務,1
12106,0.31,0.54,5,132,5,0,1,0,業務,1
12107,0.32,0.5,2,135,5,0,1,0,業務,1
12108,0.45,0.57,2,158,3,0,1,0,業務,1
12109,0.81,0.99,4,259,5,0,1,0,業務,1
12110,0.41,0.46,2,160,3,0,1,1,業務,1
12111,0.11,0.78,7,278,4,0,1,0,業務,1
12112,0.1,0.88,6,284,4,0,1,0,業務,1
12113,0.7,0.53,2,274,4,0,1,0,業務,1
12114,0.54,0.74,4,164,2,0,1,0,業務,1
12115,0.41,0.48,2,148,3,0,1,0,業務,1
12116,0.38,0.5,2,140,3,0,1,0,業務,2
12117,0.37,0.51,2,127,3,0,1,0,業務,2
12118,0.11,0.85,6,308,5,0,1,0,業務,2
12119,0.4,0.47,2,146,3,0,1,0,業務,2
12120,0.1,0.84,6,261,4,0,1,0,財務會計,2
12121,0.89,0.99,5,257,5,0,1,0,財務會計,2
12122,0.11,0.8,6,285,4,0,1,0,財務會計,2
12123,0.36,0.55,2,141,3,0,1,0,人力資源,2
12124,0.4,0.46,2,127,3,0,1,0,人力資源,2
12125,0.09,0.85,6,297,4,0,1,0,人力資源,2
12126,0.4,0.46,2,143,3,0,1,0,人力資源,2
12127,0.37,0.55,2,152,3,0,1,0,技術員,2
12128,0.44,0.51,2,156,3,0,1,0,技術員,3
12129,0.09,0.8,7,283,5,0,1,0,技術員,1
12130,0.92,0.87,4,226,6,1,1,0,技術員,2
12131,0.74,0.91,4,232,5,0,1,0,技術員,2
12132,0.09,0.82,6,249,4,0,1,0,技術員,2
12133,0.89,0.95,4,275,5,0,1,0,技術員,2
12134,0.09,0.8,6,304,4,0,1,0,技術員,1
12135,0.27,0.54,7,278,3,0,1,0,技術員,1
12136,0.1,0.91,6,287,4,0,1,0,技術員,1
12137,0.1,0.89,7,285,4,0,1,0,技術員,1
12138,0.77,0.94,5,226,6,0,1,0,技術支援,1
12139,0.9,0.82,5,259,5,0,1,0,技術支援,1
12140,0.39,0.5,2,135,3,0,1,0,技術支援,1
12141,0.76,1,5,219,5,0,1,0,技術支援,1
12142,0.1,0.93,6,256,4,0,1,0,技術支援,1
12143,0.87,0.9,5,254,6,0,1,0,技術支援,1
12144,0.38,0.5,2,153,3,0,1,0,技術支援,1
12145,0.77,0.99,5,228,5,0,1,0,技術支援,1
12146,0.78,0.87,4,228,5,0,1,0,技術支援,1
12147,0.44,0.5,2,128,3,0,1,0,技術支援,1
12148,0.38,0.52,2,153,3,0,1,0,技術支援,1
12149,0.43,0.46,2,156,3,0,1,0,技術員,1
12150,0.39,0.5,4,294,3,0,1,0,技術員,1
12151,0.88,1,5,219,5,0,1,0,技術員,1
12152,0.45,0.46,2,153,3,0,1,0,經理,1
12153,0.4,0.53,2,151,3,0,1,0,資訊科技,1
12154,0.36,0.51,2,155,3,0,1,0,資訊科技,1
12155,0.36,0.48,2,158,3,0,1,0,資訊科技,1
12156,0.9,0.98,5,245,5,0,1,0,資訊科技,1
12157,0.43,0.53,2,131,3,0,1,0,資訊科技,1
12158,0.89,0.87,5,225,5,0,1,0,產品管理,1
12159,0.1,0.84,6,286,4,0,1,0,產品管理,1
12160,0.37,0.5,2,135,3,0,1,0,產品管理,1
12161,0.37,0.51,2,153,3,0,1,0,產品管理,1
12162,0.87,0.9,5,252,5,0,1,0,資訊科技,1
12163,0.4,0.56,2,149,3,0,1,0,財務會計,1
12164,0.9,0.97,4,258,5,0,1,0,財務會計,1
12165,0.37,0.46,2,158,3,0,1,0,人力資源,1
12166,0.44,0.54,2,149,3,0,1,0,人力資源,1
12167,0.85,0.95,5,236,5,0,1,0,人力資源,1
12168,0.78,0.98,5,239,6,0,1,0,行銷,1
12169,0.42,0.47,2,159,3,0,1,0,行銷,1
12170,0.92,0.99,5,255,6,0,1,0,業務,1
12171,0.11,0.83,6,244,4,0,1,0,財務會計,1
12172,0.42,0.56,2,134,3,0,1,0,技術支援,1
12173,0.48,0.57,4,270,4,0,1,0,技術員,1
12174,0.83,0.85,4,255,5,0,1,0,經理,1
12175,0.4,0.53,2,151,3,0,1,0,行銷,1
12176,0.43,0.45,2,135,3,0,1,0,行銷,1
12177,0.43,0.53,2,146,3,0,1,0,行銷,1
12178,0.1,0.97,7,254,4,0,1,0,業務,1
12179,0.1,0.87,7,289,4,0,1,0,業務,1
12180,0.37,0.46,2,156,3,0,1,0,業務,1
12181,0.38,0.53,2,156,3,0,1,0,業務,1
12182,0.4,0.5,2,128,3,0,1,0,業務,1
12183,0.89,0.86,5,275,5,0,1,0,業務,1
12184,0.45,0.46,2,155,3,0,1,0,業務,1
12185,0.37,0.48,2,159,3,0,1,0,業務,1
12186,0.46,0.49,2,148,3,0,1,0,業務,1
12187,0.87,0.91,4,228,5,0,1,0,業務,1
12188,0.11,0.84,6,298,4,0,1,0,業務,1
12189,0.79,0.87,5,261,5,0,1,0,業務,1
12190,0.79,0.92,5,254,6,0,1,0,業務,1
12191,0.19,0.59,7,192,3,0,1,0,業務,1
12192,0.87,0.98,4,248,5,0,1,0,業務,1
12193,0.6,0.92,2,258,5,0,1,0,業務,1
12194,0.44,0.45,2,156,3,0,1,0,業務,2
12195,0.11,0.81,6,266,4,1,1,0,業務,2
12196,0.42,0.54,2,156,3,0,1,0,業務,2
12197,0.88,0.88,5,232,5,1,1,0,財務會計,2
12198,0.11,0.84,6,287,4,0,1,0,財務會計,2
12199,0.46,0.46,2,154,3,0,1,0,財務會計,2
12200,0.82,0.97,5,263,5,0,1,0,人力資源,2
12201,0.44,0.56,2,131,3,0,1,0,人力資源,2
12202,0.11,0.78,6,260,4,0,1,0,人力資源,2
12203,0.42,0.5,2,139,3,0,1,0,人力資源,2
12204,0.84,0.93,4,251,5,0,1,0,技術員,2
12205,0.11,0.95,6,286,4,0,1,0,技術員,2
12206,0.45,0.53,2,129,3,0,1,0,技術員,3
12207,0.38,0.56,2,156,3,0,1,0,技術員,1
12208,0.38,0.86,6,139,6,0,1,0,技術員,2
12209,0.44,0.51,2,127,3,0,1,0,技術員,2
12210,0.11,0.84,6,251,4,0,1,0,技術員,2
12211,0.81,0.93,5,270,5,0,1,0,技術員,2
12212,0.09,0.96,6,296,4,0,1,0,技術員,1
12213,0.11,0.9,6,254,4,0,1,0,技術員,1
12214,0.81,0.95,5,238,6,0,1,0,技術員,1
12215,0.1,0.97,6,267,4,1,1,0,技術支援,1
12216,0.74,0.89,5,229,6,0,1,0,技術支援,1
12217,0.09,0.78,6,254,4,0,1,0,技術支援,1
12218,0.82,0.81,4,233,4,1,1,0,技術支援,1
12219,0.1,0.98,6,268,4,0,1,0,技術支援,1
12220,0.27,0.56,3,301,3,0,1,0,技術支援,1
12221,0.83,0.92,5,267,6,0,1,0,技術支援,1
12222,0.1,0.93,6,289,4,1,1,0,技術支援,1
12223,0.38,0.47,2,144,3,0,1,0,技術支援,1
12224,0.4,0.56,2,148,3,0,1,0,技術支援,1
12225,0.11,0.83,6,306,4,0,1,0,技術支援,1
12226,0.11,0.79,6,292,4,0,1,1,技術員,1
12227,0.82,0.91,5,232,5,0,1,0,技術員,1
12228,0.36,0.48,2,137,3,0,1,0,技術員,1
12229,0.4,0.46,2,128,3,0,1,0,經理,1
12230,0.87,0.84,5,231,5,0,1,0,資訊科技,1
12231,0.41,0.49,2,146,3,0,1,0,資訊科技,1
12232,0.11,0.91,6,308,4,1,1,0,資訊科技,1
12233,0.1,0.93,6,253,4,0,1,0,資訊科技,2
12234,0.38,0.51,2,146,3,0,1,0,資訊科技,2
12235,0.39,0.55,2,156,3,0,1,0,產品管理,2
12236,0.4,0.52,2,147,3,0,1,0,產品管理,2
12237,0.45,0.48,2,136,3,0,1,0,產品管理,2
12238,0.74,0.84,5,249,5,0,1,0,產品管理,2
12239,0.45,0.55,2,151,3,0,1,0,資訊科技,2
12240,0.12,1,3,278,4,0,1,0,研發,2
12241,0.1,0.77,7,250,5,0,1,0,研發,2
12242,0.37,0.55,2,127,3,0,1,0,研發,2
12243,0.89,0.87,5,255,5,0,1,0,研發,2
12244,0.45,0.47,2,135,3,0,1,0,研發,2
12245,0.37,0.46,2,149,3,0,1,0,行銷,3
12246,0.11,0.81,5,287,4,0,1,0,業務,1
12247,0.41,0.48,2,145,3,0,1,0,財務會計,2
12248,0.1,0.94,6,285,4,0,1,0,技術支援,2
12249,0.1,0.93,7,305,4,0,1,0,技術員,2
12250,0.11,0.95,7,300,4,0,1,0,經理,2
12251,0.4,0.54,2,139,3,0,1,0,行銷,1
12252,0.41,0.49,2,130,3,0,1,0,行銷,1
12253,0.1,0.81,6,268,4,0,1,0,行銷,1
12254,0.73,0.86,4,245,6,0,1,0,業務,1
12255,0.43,0.47,2,135,3,0,1,0,業務,1
12256,0.37,0.46,2,153,3,0,1,0,業務,1
12257,0.11,0.94,6,276,4,0,1,0,業務,1
12258,0.4,0.46,2,130,3,0,1,0,業務,1
12259,0.41,0.54,2,153,3,1,1,0,業務,1
12260,0.82,0.84,5,244,5,0,1,0,業務,1
12261,0.61,0.47,2,253,3,0,1,0,業務,1
12262,0.11,0.91,7,287,4,0,1,0,業務,1
12263,0.37,0.45,2,131,3,0,1,0,業務,1
12264,0.41,0.52,2,135,3,0,1,0,業務,1
12265,0.37,0.52,2,157,3,0,1,0,業務,1
12266,0.88,0.99,5,262,6,0,1,0,業務,1
12267,0.1,0.85,6,266,4,0,1,0,業務,1
12268,0.44,0.48,2,148,3,0,1,0,業務,1
12269,0.38,0.57,2,140,3,0,1,0,業務,1
12270,0.11,0.85,7,302,4,0,1,0,業務,1
12271,0.09,0.98,6,271,4,0,1,0,業務,1
12272,0.45,0.52,2,145,3,0,1,0,業務,2
12273,0.1,0.81,6,290,4,0,1,0,財務會計,2
12274,0.45,0.47,2,151,3,0,1,0,財務會計,2
12275,0.77,0.87,5,266,5,0,1,0,財務會計,2
12276,0.44,0.51,2,140,3,0,1,0,人力資源,2
12277,0.39,0.5,2,142,3,0,1,0,人力資源,2
12278,0.1,0.91,6,246,4,0,1,0,人力資源,2
12279,0.09,0.89,7,308,5,0,1,0,人力資源,2
12280,0.37,0.47,2,141,3,0,1,0,技術員,2
12281,0.9,1,5,232,5,0,1,0,技術員,2
12282,0.41,0.56,2,143,3,0,1,0,技術員,2
12283,0.37,0.52,2,155,3,0,1,0,技術員,2
12284,0.1,0.86,6,278,4,0,1,0,技術員,3
12285,0.81,1,4,253,5,0,1,0,技術員,1
12286,0.11,0.8,6,282,4,0,1,0,技術員,2
12287,0.11,0.84,7,264,4,0,1,0,技術員,2
12288,0.4,0.46,2,149,3,0,1,0,技術員,2
12289,0.09,0.8,6,304,5,0,1,0,技術員,2
12290,0.48,0.93,3,219,6,0,1,0,技術員,1
12291,0.91,0.91,4,262,6,0,1,0,技術支援,1
12292,0.43,0.57,2,135,3,0,1,0,技術支援,1
12293,0.33,0.88,6,219,5,0,1,0,技術支援,1
12294,0.41,0.57,2,136,3,0,1,0,技術支援,1
12295,0.41,0.55,2,154,3,0,1,0,技術支援,1
12296,0.37,0.54,2,149,3,0,1,0,技術支援,1
12297,0.31,0.62,6,135,5,0,1,0,技術支援,1
12298,0.09,0.91,6,275,4,0,1,0,技術支援,1
12299,0.1,0.87,6,290,4,0,1,0,技術支援,1
12300,0.76,0.9,4,263,5,0,1,0,技術支援,1
12301,0.41,0.54,2,145,3,0,1,0,技術支援,1
12302,0.72,0.96,5,267,5,0,1,0,技術員,1
12303,0.4,0.5,2,141,3,1,1,0,技術員,1
12304,0.91,0.87,4,235,5,0,1,0,技術員,1
12305,0.1,0.83,6,258,4,0,1,0,經理,1
12306,0.4,0.56,2,131,3,0,1,0,資訊科技,1
12307,0.82,0.86,5,243,5,0,1,0,資訊科技,1
12308,0.1,0.82,6,266,4,0,1,0,資訊科技,1
12309,0.37,0.45,2,142,3,0,1,0,資訊科技,1
12310,0.36,0.51,2,135,3,0,1,0,資訊科技,1
12311,0.39,0.48,2,141,3,0,1,0,產品管理,2
12312,0.36,0.57,2,142,3,0,1,0,產品管理,2
12313,0.86,0.84,5,254,5,0,1,0,產品管理,2
12314,0.73,0.99,5,262,5,0,1,0,產品管理,2
12315,0.56,0.71,4,296,2,0,1,0,資訊科技,2
12316,0.44,0.56,2,158,3,0,1,0,財務會計,2
12317,0.31,0.56,4,238,2,0,1,0,財務會計,2
12318,0.77,0.93,4,231,5,0,1,0,人力資源,2
12319,0.44,0.45,2,156,3,0,1,0,人力資源,2
12320,0.38,0.46,2,145,3,0,1,0,人力資源,2
12321,0.45,0.48,2,144,3,0,1,0,行銷,2
12322,0.38,0.51,2,159,3,0,1,0,業務,2
12323,0.36,0.48,2,156,3,0,1,0,財務會計,3
12324,0.75,0.9,5,256,5,0,1,0,技術支援,1
12325,0.1,0.93,6,298,4,0,1,0,技術員,2
12326,0.1,0.97,6,247,4,0,1,0,經理,2
12327,0.45,0.5,2,157,3,0,1,0,行銷,2
12328,0.42,0.57,2,154,3,1,1,0,行銷,2
12329,0.78,1,4,253,5,0,1,0,行銷,1
12330,0.45,0.55,2,148,3,0,1,0,業務,1
12331,0.84,1,4,261,5,0,1,0,業務,1
12332,0.11,0.93,6,282,4,0,1,0,業務,1
12333,0.42,0.56,2,133,3,0,1,0,業務,1
12334,0.45,0.46,2,128,3,0,1,0,業務,1
12335,0.46,0.57,2,139,3,0,1,0,業務,1
12336,0.09,0.79,6,293,5,0,1,0,業務,1
12337,0.87,0.83,4,265,6,0,1,0,業務,1
12338,0.1,0.87,6,250,4,0,1,0,業務,1
12339,0.91,1,5,251,6,0,1,0,業務,1
12340,0.76,0.92,4,246,5,0,1,0,業務,1
12341,0.74,1,5,275,5,0,1,0,業務,1
12342,0.92,0.93,5,240,5,0,1,0,業務,1
12343,0.76,0.87,5,245,5,0,1,0,業務,1
12344,0.47,0.5,4,254,4,0,1,0,業務,1
12345,0.73,0.99,5,241,5,0,1,0,業務,1
12346,0.09,0.94,6,257,4,0,1,0,業務,1
12347,0.91,0.92,4,246,5,0,1,0,業務,1
12348,0.82,0.98,4,233,5,0,1,0,業務,1
12349,0.28,0.45,6,218,4,0,1,0,財務會計,1
12350,0.84,0.99,4,262,6,0,1,0,財務會計,2
